CustomId,Part Number,Colors,filename
675,3841,"['Black', 'Dark Bluish Gray', 'Dark Gray', 'Light Bluish Gray', 'Yellowish Green', 'Pearl Gold']",3841.dat
676,3844,"['Black', 'Dark Bluish Gray', 'Dark Gray', 'Dark Red', 'Light Bluish Gray', 'Light Gray', 'Sand Green', 'White', 'Flat Silver', 'Pearl Dark Gray', 'Metallic Silver', 'Green']",3844.dat
677,3846,"['Black', 'Dark Bluish Gray', 'Light Bluish Gray', 'Light Gray', 'Lime', 'Reddish Brown', 'Sand Blue', 'Very Light Bluish Gray', 'White', 'Yellow', 'Pearl Gold', 'Glow In Dark White']",3846.dat
678,3846p47,['Light Gray'],3846p47.dat
679,3847,"['Black', 'Dark Bluish Gray', 'Dark Gray', 'Light Bluish Gray', 'Light Gray', 'Flat Silver', 'Pearl Dark Gray', 'Pearl Light Gray']",3847.dat
680,3848,"['Black', 'Brown', 'Dark Bluish Gray', 'Dark Gray', 'Light Bluish Gray', 'Light Gray', 'Reddish Brown', 'Flat Silver', 'Pearl Dark Gray', 'Pearl Gold', 'Speckle Black-Silver', 'Speckle DBGray-Silver']",3848.dat
681,3849,"['Black', 'Brown', 'Dark Bluish Gray', 'Dark Gray', 'Light Bluish Gray', 'Light Gray', 'Red', 'Reddish Brown', 'White', 'Flat Silver', 'Pearl Light Gray']",3849.dat
682,3852,"['Bright Light Orange', 'Medium Green']",3852.dat
683,3853,"['Black', 'Blue', 'Brown', 'Dark Pink', 'Dark Red', 'Light Gray', 'Red', 'Reddish Brown', 'Tan', 'White', 'Yellow']",3853.dat
684,3854,"['Black', 'Blue', 'Green', 'Light Gray', 'Medium Blue', 'Pink', 'Red', 'White', 'Yellow']",3854.dat
685,3855,"['Black', 'Trans-Clear', 'Trans-Dark Blue', 'Trans-Light Blue', 'Trans-Medium Blue', 'Trans-Neon Orange', 'Trans-Red', 'Trans-Yellow', 'Trans-Orange']",3855.dat
686,3856,"['Black', 'Blue', 'Dark Bluish Gray', 'Green', 'Light Bluish Gray', 'Light Gray', 'Pink', 'Red', 'White', 'Yellow']",3856.dat
687,3857,"['Black', 'Blue', 'Bright Green', 'Bright Light Blue', 'Bright Light Orange', 'Brown', 'Dark Bluish Gray', 'Dark Gray', 'Dark Green', 'Green', 'Light Gray', 'Light Green', 'Red', 'Tan', 'White', 'Yellow']",3857.dat
688,3861,"['Black', 'Blue', 'Brown', 'Dark Blue', 'Dark Pink', 'Green', 'Light Gray', 'Pink', 'Red', 'Reddish Brown', 'White', 'Yellow']",3861.dat
689,3865,"['Blue', 'Bright Green', 'Dark Bluish Gray', 'Dark Gray', 'Dark Tan', 'Green', 'Light Bluish Gray', 'Light Gray', 'Light Green', 'Light Yellow', 'Lime', 'Medium Green', 'Tan', 'White', 'Dark Green', 'Light Blue']",3865.dat
690,3867,"['Blue', 'Bright Green', 'Bright Light Blue', 'Bright Light Yellow', 'Brown', 'Dark Bluish Gray', 'Dark Green', 'Dark Tan', 'Green', 'Light Bluish Gray', 'Light Gray', 'Light Green', 'Medium Azure', 'Medium Green', 'Orange', 'Tan', 'White', 'Yellow', 'Trans-Clear', 'Dark Gray']",3867.dat
691,3873,"['Black', 'Light Bluish Gray', 'Red']",3873.dat
692,3894,"['Black', 'Blue', 'Dark Blue', 'Dark Bluish Gray', 'Dark Gray', 'Green', 'Light Bluish Gray', 'Light Gray', 'Orange', 'Red', 'White', 'Yellow']",3894.dat
693,3895,"['Black', 'Blue', 'Bright Light Orange', 'Dark Blue', 'Dark Bluish Gray', 'Dark Gray', 'Dark Turquoise', 'Green', 'Light Bluish Gray', 'Light Gray', 'Lime', 'Red', 'White', 'Yellow']",3895.dat
694,3896,"['Black', 'Dark Gray', 'Dark Purple', 'Red']",3896.dat
695,3899,"['Black', 'Blue', 'Bright Green', 'Bright Pink', 'Brown', 'Dark Gray', 'Dark Pink', 'Green', 'Light Gray', 'Light Pink', 'Light Violet', 'Medium Dark Pink', 'Pink', 'Red', 'Tan', 'White', 'Yellow', 'Trans-Clear', 'Trans-Dark Pink', 'Trans-Pink', 'Trans-Red', 'Flat Silver', 'Bright Light Orange', 'Chrome Silver']",3899.dat
696,39,"['Red', 'White', 'Yellow']",39.dat
697,3933,"['Black', 'Blue', 'Brown', 'Dark Blue', 'Dark Bluish Gray', 'Dark Gray', 'Dark Orange', 'Dark Red', 'Light Bluish Gray', 'Light Gray', 'Orange', 'Red', 'Sand Blue', 'White', 'Yellow', 'Chrome Silver']",3933.dat
698,3934,"['Black', 'Blue', 'Brown', 'Dark Blue', 'Dark Bluish Gray', 'Dark Gray', 'Dark Orange', 'Dark Red', 'Light Bluish Gray', 'Light Gray', 'Orange', 'Red', 'Sand Blue', 'White', 'Yellow', 'Chrome Silver']",3934.dat
699,3935,"['Black', 'Blue', 'Dark Gray', 'Light Bluish Gray', 'Light Gray', 'White', 'Yellow', 'Reddish Brown']",3935.dat
700,3936,"['Black', 'Blue', 'Dark Gray', 'Light Gray', 'White', 'Yellow', 'Light Bluish Gray', 'Red']",3936.dat
701,3937,"['Black', 'Blue', 'Bright Light Blue', 'Brown', 'Dark Bluish Gray', 'Dark Gray', 'Dark Orange', 'Dark Pink', 'Dark Purple', 'Dark Red', 'Green', 'Light Bluish Gray', 'Light Gray', 'Lime', 'Maersk Blue', 'Medium Azure', 'Medium Nougat', 'Orange', 'Red', 'Reddish Brown', 'Sand Green', 'Tan', 'White', 'Yellow']",3937.dat
702,3938,"['Black', 'Blue', 'Brown', 'Dark Blue', 'Dark Bluish Gray', 'Dark Gray', 'Dark Pink', 'Green', 'Light Bluish Gray', 'Light Gray', 'Lime', 'Maersk Blue', 'Red', 'Reddish Brown', 'Sand Green', 'Tan', 'White', 'Yellow']",3938.dat
703,3939,"['Black', 'Blue', 'Dark Blue', 'Dark Gray', 'Light Gray', 'Red', 'Sand Green', 'White', 'Trans-Clear', 'Trans-Dark Blue', 'Trans-Green', 'Trans-Light Blue', 'Trans-Neon Green', 'Trans-Yellow', 'Trans-Brown']",3939.dat
704,3939p68,['Red'],3939p68.dat
705,3940,"['Black', 'Brown', 'Dark Azure', 'Dark Bluish Gray', 'Dark Gray', 'Dark Purple', 'Light Gray', 'Magenta', 'Red', 'White']",3940.dat
706,3941,"['Black', 'Blue', 'Bright Green', 'Bright Light Blue', 'Bright Light Yellow', 'Brown', 'Dark Azure', 'Dark Blue', 'Dark Bluish Gray', 'Dark Brown', 'Dark Gray', 'Dark Green', 'Dark Pink', 'Dark Purple', 'Dark Red', 'Dark Tan', 'Dark Turquoise', 'Green', 'Lavender', 'Light Aqua', 'Light Bluish Gray', 'Light Brown', 'Light Gray', 'Light Nougat', 'Lime', 'Maersk Blue', 'Magenta', 'Medium Azure', 'Medium Nougat', 'Orange', 'Purple', 'Red', 'Reddish Brown', 'Sand Blue', 'Sand Green', 'Tan', 'White', 'Yellow', 'Trans-Bright Green', 'Trans-Clear', 'Trans-Dark Blue', 'Trans-Dark Pink', 'Trans-Light Blue', 'Trans-Light Orange', 'Trans-Medium Blue', 'Trans-Neon Green', 'Trans-Neon Orange', 'Trans-Neon Yellow', 'Trans-Orange', 'Trans-Purple', 'Trans-Red', 'Trans-Yellow', 'Chrome Silver']",3941.dat
707,3942,"['Black', 'Blue', 'Dark Bluish Gray', 'Dark Gray', 'Dark Purple', 'Dark Red', 'Green', 'Light Bluish Gray', 'Light Gray', 'Light Yellow', 'Orange', 'Red', 'Sand Green', 'White', 'Yellow', 'Pearl Gold', 'Metallic Silver']",3942.dat
708,3943b,"['Black', 'Blue', 'Bright Green', 'Bright Light Blue', 'Brown', 'Coral', 'Dark Blue', 'Dark Bluish Gray', 'Dark Gray', 'Dark Turquoise', 'Green', 'Light Bluish Gray', 'Light Gray', 'Orange', 'Pink', 'Sand Green', 'Tan', 'White', 'Yellow']",3943b.dat
709,3956,"['Black', 'Blue', 'Brown', 'Dark Blue', 'Dark Gray', 'Dark Red', 'Green', 'Light Bluish Gray', 'Light Gray', 'Red', 'Reddish Brown', 'Sand Blue', 'White', 'Dark Bluish Gray']",3956.dat
710,3957,"['Black', 'Blue', 'Bright Pink', 'Brown', 'Dark Bluish Gray', 'Dark Gray', 'Dark Red', 'Green', 'Light Bluish Gray', 'Light Gray', 'Magenta', 'Pink', 'Red', 'Reddish Brown', 'Salmon', 'Tan', 'White', 'Yellow', 'Trans-Clear', 'Trans-Dark Blue', 'Trans-Medium Blue', 'Trans-Neon Green', 'Trans-Neon Orange', 'Trans-Neon Yellow', 'Trans-Orange', 'Trans-Red', 'Trans-Yellow', 'Chrome Silver', 'Metallic Silver']",3957.dat
711,3958,"['Aqua', 'Black', 'Blue', 'Bright Green', 'Bright Light Blue', 'Bright Light Yellow', 'Bright Pink', 'Brown', 'Dark Azure', 'Dark Blue', 'Dark Bluish Gray', 'Dark Brown', 'Dark Gray', 'Dark Green', 'Dark Orange', 'Dark Pink', 'Dark Purple', 'Dark Red', 'Dark Tan', 'Dark Turquoise', 'Green', 'Lavender', 'Light Bluish Gray', 'Light Gray', 'Lime', 'Magenta', 'Medium Azure', 'Medium Blue', 'Medium Lavender', 'Medium Lime', 'Medium Nougat', 'Medium Orange', 'Orange', 'Red', 'Reddish Brown', 'Sand Green', 'Tan', 'White', 'Yellow', 'Trans-Yellow']",3958.dat
712,3959,"['Black', 'Blue', 'Brown', 'Dark Blue', 'Dark Bluish Gray', 'Dark Gray', 'Green', 'Light Bluish Gray', 'Light Gray', 'Red', 'Reddish Brown', 'Tan', 'White', 'Yellow']",3959.dat
713,3960,"['Black', 'Blue', 'Bright Light Orange', 'Brown', 'Dark Blue', 'Dark Bluish Gray', 'Dark Gray', 'Dark Green', 'Dark Pink', 'Dark Purple', 'Dark Red', 'Dark Tan', 'Green', 'Light Bluish Gray', 'Light Gray', 'Light Pink', 'Light Turquoise', 'Lime', 'Medium Azure', 'Pink', 'Red', 'Reddish Brown', 'Sand Blue', 'Sand Green', 'Tan', 'White', 'Yellow', 'Yellowish Green', 'Trans-Bright Green', 'Trans-Clear', 'Trans-Dark Blue', 'Trans-Light Blue', 'Trans-Neon Green', 'Trans-Neon Orange', 'Trans-Orange', 'Trans-Red', 'Trans-Yellow', 'Pearl Gold', 'Metallic Gold', 'Metallic Silver', 'Glow In Dark White', 'Trans-Brown', 'Orange', 'Glitter Trans-Light Blue']",3960.dat
714,3961,"['Black', 'Bright Light Orange', 'Brown', 'Dark Bluish Gray', 'Dark Brown', 'Dark Pink', 'Dark Purple', 'Dark Tan', 'Dark Turquoise', 'Light Bluish Gray', 'Light Gray', 'Light Yellow', 'Magenta', 'Orange', 'Red', 'Reddish Brown', 'Sand Purple', 'Tan', 'White', 'Yellow', 'Trans-Clear', 'Trans-Light Blue', 'Pearl Dark Gray']",3961.dat
715,3962,"['Black', 'Bright Light Orange', 'Dark Bluish Gray', 'Dark Gray', 'Green']",3962.dat
716,3963,"['Black', 'Blue', 'Brown', 'Dark Bluish Gray', 'Dark Gray', 'Light Bluish Gray', 'Light Gray', 'White', 'Yellow']",3963.dat
717,4006,"['Black', 'Dark Bluish Gray', 'Light Bluish Gray', 'Light Gray', 'Flat Silver']",4006.dat
718,4019,"['Dark Turquoise', 'Light Bluish Gray', 'Light Gray', 'Red']",4019.dat
719,4022,"['Black', 'Light Bluish Gray', 'Light Gray', 'Red', 'Blue', 'White']",4022.dat
720,4023,['Black'],4023.dat
721,4032,"['Black', 'Blue', 'Bright Green', 'Bright Light Blue', 'Bright Light Orange', 'Brown', 'Dark Azure', 'Dark Bluish Gray', 'Dark Brown', 'Dark Gray', 'Dark Green', 'Dark Nougat', 'Dark Orange', 'Dark Pink', 'Dark Purple', 'Dark Red', 'Dark Tan', 'Dark Turquoise', 'Green', 'Light Bluish Gray', 'Light Gray', 'Light Nougat', 'Lime', 'Maersk Blue', 'Medium Azure', 'Medium Blue', 'Medium Nougat', 'Olive Green', 'Orange', 'Purple', 'Red', 'Reddish Brown', 'Sand Blue', 'Sand Green', 'Tan', 'White', 'Yellow', 'Trans-Clear', 'Pearl Gold', 'Bright Pink', 'Light Green', 'Nougat']",4032.dat
722,4033,"['Black', 'Blue', 'Light Gray', 'Pink', 'Red', 'White', 'Yellow']",4033.dat
723,4034,"['Trans-Clear', 'Trans-Light Blue']",4034.dat
724,4035,"['Black', 'Blue', 'Brown', 'Dark Bluish Gray', 'Dark Gray', 'Dark Purple', 'Green', 'Light Bluish Gray', 'Light Gray', 'Red', 'Sand Green', 'Tan', 'White', 'Yellow']",4035.dat
725,4036,"['Trans-Clear', 'Trans-Light Blue', 'Trans-Brown']",4036.dat
726,4070,"['Black', 'Blue', 'Bright Green', 'Bright Light Blue', 'Bright Light Orange', 'Bright Pink', 'Brown', 'Dark Azure', 'Dark Blue', 'Dark Bluish Gray', 'Dark Gray', 'Dark Red', 'Dark Tan', 'Dark Turquoise', 'Green', 'Light Bluish Gray', 'Light Gray', 'Light Nougat', 'Lime', 'Maersk Blue', 'Magenta', 'Medium Blue', 'Orange', 'Red', 'Reddish Brown', 'Sand Blue', 'Sand Green', 'Tan', 'White', 'Yellow', 'Trans-Clear', 'Trans-Light Blue', 'Trans-Neon Green', 'Trans-Neon Orange', 'Flat Silver', 'Very Light Orange', 'Pearl Dark Gray']",4070.dat
727,4073,"['Black', 'Blue', 'Bright Green', 'Bright Light Orange', 'Bright Light Yellow', 'Bright Pink', 'Brown', 'Dark Azure', 'Dark Blue', 'Dark Bluish Gray', 'Dark Brown', 'Dark Gray', 'Dark Orange', 'Dark Pink', 'Dark Purple', 'Dark Red', 'Dark Tan', 'Dark Turquoise', 'Green', 'Light Aqua', 'Light Bluish Gray', 'Light Gray', 'Light Green', 'Light Lime', 'Light Pink', 'Lime', 'Maersk Blue', 'Magenta', 'Medium Azure', 'Medium Lavender', 'Medium Lime', 'Medium Nougat', 'Neon Green', 'Nougat', 'Olive Green', 'Orange', 'Pink', 'Purple', 'Red', 'Reddish Brown', 'Sand Blue', 'Sand Green', 'Tan', 'White', 'Yellow', 'Yellowish Green', 'Trans-Aqua', 'Trans-Bright Green', 'Trans-Clear', 'Trans-Dark Blue', 'Trans-Dark Pink', 'Trans-Green', 'Trans-Light Blue', 'Trans-Light Bright Green', 'Trans-Light Green', 'Trans-Light Orange', 'Trans-Medium Blue', 'Trans-Neon Green', 'Trans-Neon Orange', 'Trans-Neon Yellow', 'Trans-Orange', 'Trans-Pink', 'Trans-Purple', 'Trans-Red', 'Trans-Yellow', 'Chrome Antique Brass', 'Chrome Gold', 'Chrome Silver', 'Flat Dark Gold', 'Flat Silver', 'Pearl Dark Gray', 'Pearl Gold', 'Pearl Light Gold', 'Pearl Light Gray', 'Satin Trans-Clear', 'Metallic Gold', 'Metallic Silver', 'Glow In Dark Opaque', 'Glow In Dark White', 'Trans-Brown', 'Dark Nougat', 'Neon Orange', 'Very Light Gray', 'Chrome Black']",4073.dat
728,4079,"['Black', 'Blue', 'Bright Pink', 'Brown', 'Dark Blue', 'Dark Bluish Gray', 'Dark Gray', 'Dark Green', 'Dark Orange', 'Dark Pink', 'Dark Red', 'Green', 'Light Bluish Gray', 'Light Gray', 'Light Pink', 'Lime', 'Pink', 'Red', 'Reddish Brown', 'Sand Blue', 'Tan', 'White', 'Yellow']",4079.dat
729,4080,"['Light Bluish Gray', 'Light Gray', 'Lime', 'Orange', 'Red', 'Sand Blue', 'Yellow']",4080.dat
730,4081a,"['Black', 'Blue', 'Dark Bluish Gray', 'Light Bluish Gray', 'Light Gray', 'Red', 'White', 'Yellow', 'Tan']",4081a.dat
731,4082,"['Red', 'Yellow']",4082.dat
732,4083,"['Black', 'Blue', 'Brown', 'Dark Bluish Gray', 'Dark Pink', 'Dark Red', 'Green', 'Light Bluish Gray', 'Light Gray', 'Red', 'Reddish Brown', 'Tan', 'White', 'Yellow', 'Chrome Silver']",4083.dat
733,4084,['Black'],4084.dat
734,4085,"['Black', 'Blue', 'Dark Bluish Gray', 'Dark Gray', 'Dark Purple', 'Light Bluish Gray', 'Light Gray', 'Lime', 'Medium Blue', 'Orange', 'Red', 'Reddish Brown', 'Tan', 'White', 'Yellow', 'Green']",4085.dat
735,4088,"['Black', 'Bright Green', 'Light Bluish Gray', 'Magenta', 'Medium Green', 'Purple', 'Red', 'Sand Blue', 'White', 'Yellow']",4088.dat
736,4089,"['Black', 'Light Gray']",4089.dat
737,4093,[],4093.dat
738,4095,"['Black', 'Blue', 'Brown', 'Dark Bluish Gray', 'Dark Gray', 'Dark Red', 'Dark Turquoise', 'Light Bluish Gray', 'Light Gray', 'Red', 'Reddish Brown', 'Salmon', 'Tan', 'White', 'Yellow', 'Pearl Gold', 'Pearl Light Gray']",4095.dat
739,412,"['Black', 'Blue', 'Dark Gray', 'Light Gray', 'White', 'Yellow', 'Trans-Green', 'Trans-Neon Green', 'Trans-Neon Orange']",412.dat
740,4143,"['Light Bluish Gray', 'Light Gray']",4143.dat
741,4150,"['Aqua', 'Black', 'Blue', 'Bright Light Orange', 'Bright Pink', 'Brown', 'Coral', 'Dark Bluish Gray', 'Dark Gray', 'Dark Green', 'Dark Pink', 'Dark Purple', 'Dark Red', 'Dark Tan', 'Green', 'Light Aqua', 'Light Bluish Gray', 'Light Gray', 'Light Orange', 'Lime', 'Maersk Blue', 'Medium Azure', 'Medium Lavender', 'Medium Nougat', 'Medium Orange', 'Nougat', 'Olive Green', 'Orange', 'Red', 'Reddish Brown', 'Sand Red', 'Tan', 'White', 'Yellow', 'Yellowish Green', 'Trans-Clear', 'Flat Dark Gold', 'Pearl Gold', 'Pearl Light Gold', 'Metallic Gold']",4150.dat
742,4150p01,['White'],4150p01.dat
743,4150p04,"['Light Gray', 'White']",4150p04.dat
744,4150p07,['White'],4150p07.dat
745,4151,"['Black', 'Dark Bluish Gray', 'Dark Gray', 'Dark Pink', 'Dark Tan', 'Light Bluish Gray', 'Light Gray', 'Light Green', 'Red', 'Reddish Brown', 'Tan', 'White']",4151.dat
746,4161,"['Black', 'Blue', 'Brown', 'Dark Green', 'Dark Red', 'Green', 'Light Gray', 'Orange', 'Red', 'Reddish Brown', 'Tan', 'White', 'Yellow', 'Trans-Clear', 'Light Bluish Gray']",4161.dat
747,4162,"['Black', 'Blue', 'Bright Light Blue', 'Bright Light Yellow', 'Bright Pink', 'Brown', 'Dark Azure', 'Dark Blue', 'Dark Bluish Gray', 'Dark Brown', 'Dark Gray', 'Dark Orange', 'Dark Purple', 'Dark Red', 'Dark Tan', 'Green', 'Lavender', 'Light Aqua', 'Light Bluish Gray', 'Light Gray', 'Light Nougat', 'Light Turquoise', 'Lime', 'Maersk Blue', 'Magenta', 'Medium Azure', 'Medium Blue', 'Medium Lavender', 'Medium Lime', 'Medium Orange', 'Olive Green', 'Orange', 'Red', 'Reddish Brown', 'Salmon', 'Sand Blue', 'Sand Green', 'Tan', 'White', 'Yellow', 'Pearl Light Gray', 'Metallic Silver']",4162.dat
748,4166,"['Dark Bluish Gray', 'Dark Gray']",4166.dat
749,4168,"['Light Gray', 'Red', 'White', 'Green', 'Tan']",4168.dat
750,4169,"['Black', 'Light Gray', 'White']",4169.dat
751,4170,"['Black', 'Red']",4170.dat
752,4171,['Trans-Clear'],4171.dat
753,4175,"['Black', 'Blue', 'Bright Light Orange', 'Dark Bluish Gray', 'Dark Gray', 'Dark Tan', 'Green', 'Light Bluish Gray', 'Light Gray', 'Magenta', 'Orange', 'Red', 'Reddish Brown', 'Tan', 'White', 'Yellow', 'Pearl Dark Gray', 'Pearl Light Gray', 'Pearl Sand Blue']",4175.dat
754,4176,"['Blue', 'White', 'Yellow', 'Trans-Clear', 'Trans-Dark Blue', 'Trans-Light Blue', 'Trans-Neon Orange', 'Trans-Brown']",4176.dat
755,4178,"['Black', 'Red']",4178.dat
756,4181,"['Black', 'Blue', 'Dark Gray', 'Green', 'Light Gray', 'Medium Azure', 'Medium Blue', 'Orange', 'Red', 'Sand Blue', 'White', 'Yellow']",4181.dat
757,4181p01,['Blue'],4181p01.dat
758,4181p02,['Yellow'],4181p02.dat
759,4181p03,['Red'],4181p03.dat
760,4181p04,['Light Gray'],4181p04.dat
761,4181p05,['Red'],4181p05.dat
762,4181p06,['White'],4181p06.dat
763,4182,"['Black', 'Blue', 'Green', 'Light Gray', 'Medium Blue', 'Red', 'White', 'Yellow', 'Dark Blue']",4182.dat
764,4182p01,['Blue'],4182p01.dat
765,4182p02,['Yellow'],4182p02.dat
766,4182p03,['Red'],4182p03.dat
767,4182p04,['Light Gray'],4182p04.dat
768,4182p05,['Red'],4182p05.dat
769,4182p06,['White'],4182p06.dat
770,4183,"['Trans-Clear', 'Trans-Light Blue', 'Trans-Brown']",4183.dat
771,4185,"['Black', 'Blue', 'Brown', 'Dark Bluish Gray', 'Dark Turquoise', 'Green', 'Light Bluish Gray', 'Light Gray', 'Lime', 'Orange', 'Red', 'Reddish Brown', 'Tan', 'White', 'Yellow', 'Trans-Clear', 'Trans-Light Blue', 'Trans-Neon Green', 'Trans-Neon Orange', 'Trans-Orange', 'Pearl Gold']",4185.dat
772,4186,"['Blue', 'Green', 'Light Bluish Gray', 'Light Gray', 'Red', 'White', 'Yellow', 'Trans-Clear']",4186.dat
773,4186p01,['Green'],4186p01.dat
774,4187,"['Green', 'Light Gray', 'Tan', 'White']",4187.dat
775,4201,"['Black', 'Blue', 'Bright Green', 'Dark Bluish Gray', 'Dark Gray', 'Green', 'Light Gray', 'Light Violet', 'Magenta', 'Medium Blue', 'Medium Green', 'Red', 'White']",4201.dat
776,4202,"['Black', 'Blue', 'Bright Light Yellow', 'Dark Pink', 'Green', 'Light Bluish Gray', 'Light Gray', 'Light Violet', 'Light Yellow', 'Red', 'White', 'Yellow', 'Dark Bluish Gray']",4202.dat
777,4204,"['Black', 'Bright Green', 'Dark Bluish Gray', 'Dark Gray', 'Green', 'Light Lime', 'Medium Green', 'Red', 'Tan', 'White', 'Yellow', 'Yellowish Green']",4204.dat
778,4207,"['Black', 'Blue', 'Bright Light Orange', 'Brown', 'Green', 'Light Bluish Gray', 'Light Gray', 'Red', 'Reddish Brown', 'Tan', 'White', 'Yellow']",4207.dat
779,4209,"['Black', 'Brown', 'Light Bluish Gray', 'Light Gray', 'Medium Nougat', 'Red', 'White', 'Yellow']",4209.dat
780,4209p01,['Red'],4209p01.dat
781,4209p05,['Red'],4209p05.dat
782,4208,['Black'],4208.dat
783,4211,"['Black', 'Blue', 'Dark Gray', 'Green', 'Light Gray', 'Red', 'White', 'Yellow']",4211.dat
784,4212b,"['Black', 'Blue', 'Dark Bluish Gray', 'Red', 'White', 'Yellow']",4212b.dat
785,4212a,"['Black', 'Dark Bluish Gray', 'Red', 'White']",4212a.dat
786,4213,"['Black', 'Blue', 'Dark Gray', 'Green', 'Light Bluish Gray', 'Light Gray', 'Maersk Blue', 'Red', 'White', 'Yellow', 'Trans-Dark Blue', 'Trans-Neon Green', 'Trans-Yellow', 'Tan']",4213.dat
787,4214,"['Black', 'Blue', 'Light Gray', 'Red', 'White', 'Yellow']",4214.dat
788,4215,"['Black', 'Light Gray', 'Orange', 'Red', 'White', 'Yellow', 'Trans-Light Blue', 'Blue']",4215.dat
789,4215ap02,['White'],4215ap02.dat
790,4215ap03,"['White', 'Trans-Clear']",4215ap03.dat
791,4215ap04,['White'],4215ap04.dat
792,4215ap05,['White'],4215ap05.dat
793,4215ap06,['White'],4215ap06.dat
794,4215ap07,['White'],4215ap07.dat
795,4215ap24,['Red'],4215ap24.dat
796,4215ap66,['White'],4215ap66.dat
797,4216,"['Black', 'Blue', 'Bright Pink', 'Brown', 'Dark Bluish Gray', 'Dark Gray', 'Dark Green', 'Dark Orange', 'Dark Red', 'Dark Tan', 'Green', 'Light Bluish Gray', 'Lime', 'Medium Azure', 'Medium Nougat', 'Red', 'Reddish Brown', 'Sand Blue', 'Sand Green', 'Tan', 'White', 'Yellow', 'Maersk Blue']",4216.dat
798,4217,"['Black', 'Blue', 'Dark Bluish Gray', 'Light Aqua', 'Light Bluish Gray', 'Red', 'Tan', 'White', 'Yellow']",4217.dat
799,4219,"['Black', 'Blue', 'Brown', 'Light Gray', 'Magenta', 'Red', 'White', 'Yellow']",4219.dat
800,4218,"['Black', 'Blue', 'Dark Blue', 'Light Gray', 'Red', 'Tan', 'White', 'Yellow', 'Trans-Bright Green', 'Trans-Clear', 'Trans-Light Blue', 'Trans-Neon Orange', 'Satin Trans-Purple', 'Trans-Brown']",4218.dat
801,4220,"['Black', 'Blue', 'Light Gray', 'White', 'Yellow']",4220.dat
802,4221,"['Black', 'Light Gray']",4221.dat
803,4228,"['Blue', 'Light Gray', 'Red', 'White', 'Trans-Dark Blue', 'Trans-Yellow']",4228.dat
804,4229,"['Black', 'Light Bluish Gray', 'Light Gray', 'White', 'Yellow', 'Pearl Dark Gray', 'Red']",4229.dat
805,424,"['Black', 'Blue', 'Dark Purple', 'Yellow']",424.dat
806,425p01,['Light Gray'],425p01.dat
807,4261,"['Light Bluish Gray', 'Light Gray']",4261.dat
808,4262,"['Black', 'Light Bluish Gray', 'Light Gray', 'Red', 'Yellow']",4262.dat
809,4263,"['Black', 'Light Gray', 'Red', 'Yellow']",4263.dat
810,4265a,"['Light Bluish Gray', 'Light Gray']",4265a.dat
811,4265b,"['Light Bluish Gray', 'Light Gray']",4265b.dat
812,4265c,"['Black', 'Blue', 'Dark Pink', 'Light Bluish Gray', 'Light Gray', 'Tan', 'White', 'Yellow', 'Pearl Very Light Gray', 'Dark Bluish Gray']",4265c.dat
813,4273,['Light Gray'],4273.dat
814,4274,"['Black', 'Blue', 'Dark Bluish Gray', 'Dark Gray', 'Dark Turquoise', 'Light Bluish Gray', 'Light Gray', 'Red', 'Tan', 'White']",4274.dat
815,4275,"['Black', 'Blue', 'Brown', 'Dark Gray', 'Dark Turquoise', 'Green', 'Light Bluish Gray', 'Light Gray', 'Red', 'Tan', 'White', 'Yellow']",4275.dat
816,4276,"['Black', 'Blue', 'Brown', 'Dark Gray', 'Green', 'Light Bluish Gray', 'Light Gray', 'Pink', 'Red', 'Tan', 'White', 'Yellow']",4276.dat
817,4282,"['Black', 'Blue', 'Bright Light Blue', 'Bright Light Orange', 'Brown', 'Dark Azure', 'Dark Blue', 'Dark Bluish Gray', 'Dark Gray', 'Dark Green', 'Dark Orange', 'Dark Pink', 'Dark Red', 'Dark Tan', 'Green', 'Lavender', 'Light Bluish Gray', 'Light Gray', 'Magenta', 'Medium Blue', 'Olive Green', 'Red', 'Reddish Brown', 'Tan', 'White', 'Yellow']",4282.dat
818,4284,"['Dark Tan', 'Yellow', 'Trans-Clear', 'Trans-Light Blue']",4284.dat
819,4285,[],4285.dat
820,4286,"['Black', 'Blue', 'Blue-Violet', 'Bright Light Blue', 'Bright Light Orange', 'Bright Pink', 'Brown', 'Dark Blue', 'Dark Bluish Gray', 'Dark Brown', 'Dark Gray', 'Dark Green', 'Dark Orange', 'Dark Pink', 'Dark Purple', 'Dark Red', 'Dark Tan', 'Green', 'Lavender', 'Light Aqua', 'Light Blue', 'Light Bluish Gray', 'Light Gray', 'Lime', 'Maersk Blue', 'Magenta', 'Medium Azure', 'Medium Blue', 'Medium Nougat', 'Neon Yellow', 'Olive Green', 'Orange', 'Pink', 'Red', 'Reddish Brown', 'Sand Blue', 'Sand Green', 'Sand Purple', 'Sand Red', 'Tan', 'White', 'Yellow', 'Trans-Clear', 'Trans-Medium Blue', 'Dark Turquoise', 'Aqua', 'Light Pink']",4286.dat
